input,label,ast
spec11530.py,spec11530_answers.txt,spec11530.json
spec11532.py,spec11532_answers.txt,spec11532.json
spec11533.py,spec11533_answers.txt,spec11533.json
spec11535.py,spec11535_answers.txt,spec11535.json
spec11539.py,spec11539_answers.txt,spec11539.json
spec11541.py,spec11541_answers.txt,spec11541.json
spec11545.py,spec11545_answers.txt,spec11545.json
spec11547.py,spec11547_answers.txt,spec11547.json
spec11550.py,spec11550_answers.txt,spec11550.json
spec11551.py,spec11551_answers.txt,spec11551.json
spec11556.py,spec11556_answers.txt,spec11556.json
spec11562.py,spec11562_answers.txt,spec11562.json
spec11563.py,spec11563_answers.txt,spec11563.json
spec11565.py,spec11565_answers.txt,spec11565.json
spec11567.py,spec11567_answers.txt,spec11567.json
spec11569.py,spec11569_answers.txt,spec11569.json
spec11570.py,spec11570_answers.txt,spec11570.json
spec11572.py,spec11572_answers.txt,spec11572.json
spec11574.py,spec11574_answers.txt,spec11574.json
spec11575.py,spec11575_answers.txt,spec11575.json
spec11577.py,spec11577_answers.txt,spec11577.json
spec11578.py,spec11578_answers.txt,spec11578.json
spec11583.py,spec11583_answers.txt,spec11583.json
spec11584.py,spec11584_answers.txt,spec11584.json
spec11585.py,spec11585_answers.txt,spec11585.json
spec11586.py,spec11586_answers.txt,spec11586.json
spec11592.py,spec11592_answers.txt,spec11592.json
spec11593.py,spec11593_answers.txt,spec11593.json
spec11594.py,spec11594_answers.txt,spec11594.json
spec11597.py,spec11597_answers.txt,spec11597.json
spec11598.py,spec11598_answers.txt,spec11598.json
spec11600.py,spec11600_answers.txt,spec11600.json
spec11602.py,spec11602_answers.txt,spec11602.json
spec11603.py,spec11603_answers.txt,spec11603.json
spec11604.py,spec11604_answers.txt,spec11604.json
spec11605.py,spec11605_answers.txt,spec11605.json
spec11608.py,spec11608_answers.txt,spec11608.json
spec11610.py,spec11610_answers.txt,spec11610.json
spec11613.py,spec11613_answers.txt,spec11613.json
spec11616.py,spec11616_answers.txt,spec11616.json
spec11617.py,spec11617_answers.txt,spec11617.json
spec11619.py,spec11619_answers.txt,spec11619.json
spec11622.py,spec11622_answers.txt,spec11622.json
spec11624.py,spec11624_answers.txt,spec11624.json
spec11625.py,spec11625_answers.txt,spec11625.json
spec11626.py,spec11626_answers.txt,spec11626.json
spec11627.py,spec11627_answers.txt,spec11627.json
spec11631.py,spec11631_answers.txt,spec11631.json
spec11632.py,spec11632_answers.txt,spec11632.json
spec11635.py,spec11635_answers.txt,spec11635.json
spec11636.py,spec11636_answers.txt,spec11636.json
spec11637.py,spec11637_answers.txt,spec11637.json
spec11638.py,spec11638_answers.txt,spec11638.json
spec11640.py,spec11640_answers.txt,spec11640.json
spec11641.py,spec11641_answers.txt,spec11641.json
spec11642.py,spec11642_answers.txt,spec11642.json
spec11644.py,spec11644_answers.txt,spec11644.json
spec11646.py,spec11646_answers.txt,spec11646.json
spec11647.py,spec11647_answers.txt,spec11647.json
spec11651.py,spec11651_answers.txt,spec11651.json
spec11652.py,spec11652_answers.txt,spec11652.json
spec11656.py,spec11656_answers.txt,spec11656.json
spec11657.py,spec11657_answers.txt,spec11657.json
spec11661.py,spec11661_answers.txt,spec11661.json
spec11662.py,spec11662_answers.txt,spec11662.json
spec11665.py,spec11665_answers.txt,spec11665.json
spec11666.py,spec11666_answers.txt,spec11666.json
spec11669.py,spec11669_answers.txt,spec11669.json
spec11670.py,spec11670_answers.txt,spec11670.json
spec11674.py,spec11674_answers.txt,spec11674.json
spec11675.py,spec11675_answers.txt,spec11675.json
spec11677.py,spec11677_answers.txt,spec11677.json
spec11678.py,spec11678_answers.txt,spec11678.json
spec11682.py,spec11682_answers.txt,spec11682.json
spec11683.py,spec11683_answers.txt,spec11683.json
spec11685.py,spec11685_answers.txt,spec11685.json
spec11695.py,spec11695_answers.txt,spec11695.json
spec11696.py,spec11696_answers.txt,spec11696.json
spec11697.py,spec11697_answers.txt,spec11697.json
spec11698.py,spec11698_answers.txt,spec11698.json
spec11700.py,spec11700_answers.txt,spec11700.json
spec11702.py,spec11702_answers.txt,spec11702.json
spec11703.py,spec11703_answers.txt,spec11703.json
spec11705.py,spec11705_answers.txt,spec11705.json
spec11706.py,spec11706_answers.txt,spec11706.json
spec11707.py,spec11707_answers.txt,spec11707.json
spec11709.py,spec11709_answers.txt,spec11709.json
spec11711.py,spec11711_answers.txt,spec11711.json
spec11712.py,spec11712_answers.txt,spec11712.json
spec11715.py,spec11715_answers.txt,spec11715.json
spec11718.py,spec11718_answers.txt,spec11718.json
spec11719.py,spec11719_answers.txt,spec11719.json
spec11720.py,spec11720_answers.txt,spec11720.json
spec11723.py,spec11723_answers.txt,spec11723.json
spec11724.py,spec11724_answers.txt,spec11724.json
spec11729.py,spec11729_answers.txt,spec11729.json
spec11733.py,spec11733_answers.txt,spec11733.json
spec11734.py,spec11734_answers.txt,spec11734.json
spec11735.py,spec11735_answers.txt,spec11735.json
spec11736.py,spec11736_answers.txt,spec11736.json
spec11739.py,spec11739_answers.txt,spec11739.json
spec11747.py,spec11747_answers.txt,spec11747.json
spec11749.py,spec11749_answers.txt,spec11749.json
spec11750.py,spec11750_answers.txt,spec11750.json
spec11752.py,spec11752_answers.txt,spec11752.json
spec11753.py,spec11753_answers.txt,spec11753.json
spec11755.py,spec11755_answers.txt,spec11755.json
spec11757.py,spec11757_answers.txt,spec11757.json
spec11764.py,spec11764_answers.txt,spec11764.json
spec11765.py,spec11765_answers.txt,spec11765.json
spec11766.py,spec11766_answers.txt,spec11766.json
spec11768.py,spec11768_answers.txt,spec11768.json
spec11770.py,spec11770_answers.txt,spec11770.json
spec11771.py,spec11771_answers.txt,spec11771.json
spec11773.py,spec11773_answers.txt,spec11773.json
spec11774.py,spec11774_answers.txt,spec11774.json
spec11775.py,spec11775_answers.txt,spec11775.json
spec11776.py,spec11776_answers.txt,spec11776.json
spec11777.py,spec11777_answers.txt,spec11777.json
spec11778.py,spec11778_answers.txt,spec11778.json
spec11780.py,spec11780_answers.txt,spec11780.json
spec11781.py,spec11781_answers.txt,spec11781.json
spec11785.py,spec11785_answers.txt,spec11785.json
spec11786.py,spec11786_answers.txt,spec11786.json
spec11789.py,spec11789_answers.txt,spec11789.json
spec11791.py,spec11791_answers.txt,spec11791.json
spec11793.py,spec11793_answers.txt,spec11793.json
spec11797.py,spec11797_answers.txt,spec11797.json
spec11800.py,spec11800_answers.txt,spec11800.json
spec11802.py,spec11802_answers.txt,spec11802.json
spec11806.py,spec11806_answers.txt,spec11806.json
spec11807.py,spec11807_answers.txt,spec11807.json
spec11808.py,spec11808_answers.txt,spec11808.json
spec11812.py,spec11812_answers.txt,spec11812.json
spec11814.py,spec11814_answers.txt,spec11814.json
spec11818.py,spec11818_answers.txt,spec11818.json
spec11822.py,spec11822_answers.txt,spec11822.json
spec11823.py,spec11823_answers.txt,spec11823.json
spec11824.py,spec11824_answers.txt,spec11824.json
spec11826.py,spec11826_answers.txt,spec11826.json
spec11827.py,spec11827_answers.txt,spec11827.json
spec11830.py,spec11830_answers.txt,spec11830.json
spec11835.py,spec11835_answers.txt,spec11835.json
spec11840.py,spec11840_answers.txt,spec11840.json
spec11841.py,spec11841_answers.txt,spec11841.json
spec11842.py,spec11842_answers.txt,spec11842.json
spec11843.py,spec11843_answers.txt,spec11843.json
spec11846.py,spec11846_answers.txt,spec11846.json
spec11847.py,spec11847_answers.txt,spec11847.json
spec11850.py,spec11850_answers.txt,spec11850.json
spec11854.py,spec11854_answers.txt,spec11854.json
spec11855.py,spec11855_answers.txt,spec11855.json
spec11856.py,spec11856_answers.txt,spec11856.json
spec11857.py,spec11857_answers.txt,spec11857.json
spec11858.py,spec11858_answers.txt,spec11858.json
spec11860.py,spec11860_answers.txt,spec11860.json
spec11862.py,spec11862_answers.txt,spec11862.json
spec11864.py,spec11864_answers.txt,spec11864.json
spec11865.py,spec11865_answers.txt,spec11865.json
spec11868.py,spec11868_answers.txt,spec11868.json
spec11871.py,spec11871_answers.txt,spec11871.json
spec11873.py,spec11873_answers.txt,spec11873.json
spec11874.py,spec11874_answers.txt,spec11874.json
spec11878.py,spec11878_answers.txt,spec11878.json
spec11880.py,spec11880_answers.txt,spec11880.json
spec11881.py,spec11881_answers.txt,spec11881.json
spec11882.py,spec11882_answers.txt,spec11882.json
spec11885.py,spec11885_answers.txt,spec11885.json
spec11888.py,spec11888_answers.txt,spec11888.json
spec11895.py,spec11895_answers.txt,spec11895.json
spec11896.py,spec11896_answers.txt,spec11896.json
spec11897.py,spec11897_answers.txt,spec11897.json
spec11898.py,spec11898_answers.txt,spec11898.json
spec11901.py,spec11901_answers.txt,spec11901.json
spec11905.py,spec11905_answers.txt,spec11905.json
spec11906.py,spec11906_answers.txt,spec11906.json
spec11909.py,spec11909_answers.txt,spec11909.json
spec11911.py,spec11911_answers.txt,spec11911.json
spec11913.py,spec11913_answers.txt,spec11913.json
spec11920.py,spec11920_answers.txt,spec11920.json
spec11924.py,spec11924_answers.txt,spec11924.json
spec11926.py,spec11926_answers.txt,spec11926.json
spec11928.py,spec11928_answers.txt,spec11928.json
spec11929.py,spec11929_answers.txt,spec11929.json
spec11932.py,spec11932_answers.txt,spec11932.json
spec11935.py,spec11935_answers.txt,spec11935.json
spec11936.py,spec11936_answers.txt,spec11936.json
spec11938.py,spec11938_answers.txt,spec11938.json
spec11940.py,spec11940_answers.txt,spec11940.json
spec11942.py,spec11942_answers.txt,spec11942.json
spec11943.py,spec11943_answers.txt,spec11943.json
spec11944.py,spec11944_answers.txt,spec11944.json
spec11945.py,spec11945_answers.txt,spec11945.json
spec11946.py,spec11946_answers.txt,spec11946.json
spec11948.py,spec11948_answers.txt,spec11948.json
spec11949.py,spec11949_answers.txt,spec11949.json
spec11950.py,spec11950_answers.txt,spec11950.json
spec11953.py,spec11953_answers.txt,spec11953.json
spec11969.py,spec11969_answers.txt,spec11969.json
spec11971.py,spec11971_answers.txt,spec11971.json
spec11974.py,spec11974_answers.txt,spec11974.json
spec11975.py,spec11975_answers.txt,spec11975.json
spec11982.py,spec11982_answers.txt,spec11982.json
spec11983.py,spec11983_answers.txt,spec11983.json
spec11984.py,spec11984_answers.txt,spec11984.json
spec11990.py,spec11990_answers.txt,spec11990.json
spec11991.py,spec11991_answers.txt,spec11991.json
spec11994.py,spec11994_answers.txt,spec11994.json
spec11995.py,spec11995_answers.txt,spec11995.json
spec11996.py,spec11996_answers.txt,spec11996.json
spec11997.py,spec11997_answers.txt,spec11997.json
spec11998.py,spec11998_answers.txt,spec11998.json
spec12003.py,spec12003_answers.txt,spec12003.json
spec12005.py,spec12005_answers.txt,spec12005.json
spec12006.py,spec12006_answers.txt,spec12006.json
spec12008.py,spec12008_answers.txt,spec12008.json
spec12009.py,spec12009_answers.txt,spec12009.json
spec12013.py,spec12013_answers.txt,spec12013.json
spec12015.py,spec12015_answers.txt,spec12015.json
spec12016.py,spec12016_answers.txt,spec12016.json
spec12017.py,spec12017_answers.txt,spec12017.json
spec12020.py,spec12020_answers.txt,spec12020.json
spec12022.py,spec12022_answers.txt,spec12022.json
spec12023.py,spec12023_answers.txt,spec12023.json
spec12024.py,spec12024_answers.txt,spec12024.json
spec12025.py,spec12025_answers.txt,spec12025.json
spec12026.py,spec12026_answers.txt,spec12026.json
spec12028.py,spec12028_answers.txt,spec12028.json
spec12032.py,spec12032_answers.txt,spec12032.json
spec12033.py,spec12033_answers.txt,spec12033.json
spec12035.py,spec12035_answers.txt,spec12035.json
spec12036.py,spec12036_answers.txt,spec12036.json
spec12040.py,spec12040_answers.txt,spec12040.json
spec12041.py,spec12041_answers.txt,spec12041.json
spec12042.py,spec12042_answers.txt,spec12042.json
spec12043.py,spec12043_answers.txt,spec12043.json
spec12046.py,spec12046_answers.txt,spec12046.json
spec12047.py,spec12047_answers.txt,spec12047.json
spec12052.py,spec12052_answers.txt,spec12052.json
spec12053.py,spec12053_answers.txt,spec12053.json
spec12055.py,spec12055_answers.txt,spec12055.json
spec12060.py,spec12060_answers.txt,spec12060.json
spec12063.py,spec12063_answers.txt,spec12063.json
spec12066.py,spec12066_answers.txt,spec12066.json
spec12070.py,spec12070_answers.txt,spec12070.json
spec12074.py,spec12074_answers.txt,spec12074.json
spec12075.py,spec12075_answers.txt,spec12075.json
spec12076.py,spec12076_answers.txt,spec12076.json
spec12078.py,spec12078_answers.txt,spec12078.json
spec12080.py,spec12080_answers.txt,spec12080.json
spec12085.py,spec12085_answers.txt,spec12085.json
spec12087.py,spec12087_answers.txt,spec12087.json
spec12089.py,spec12089_answers.txt,spec12089.json
spec12093.py,spec12093_answers.txt,spec12093.json
spec12096.py,spec12096_answers.txt,spec12096.json
spec12097.py,spec12097_answers.txt,spec12097.json
spec12101.py,spec12101_answers.txt,spec12101.json
spec12103.py,spec12103_answers.txt,spec12103.json
spec12104.py,spec12104_answers.txt,spec12104.json
spec12109.py,spec12109_answers.txt,spec12109.json
spec12110.py,spec12110_answers.txt,spec12110.json
spec12112.py,spec12112_answers.txt,spec12112.json
spec12115.py,spec12115_answers.txt,spec12115.json
spec12116.py,spec12116_answers.txt,spec12116.json
spec12117.py,spec12117_answers.txt,spec12117.json
spec12118.py,spec12118_answers.txt,spec12118.json
spec12121.py,spec12121_answers.txt,spec12121.json
spec12122.py,spec12122_answers.txt,spec12122.json
spec12124.py,spec12124_answers.txt,spec12124.json
spec12126.py,spec12126_answers.txt,spec12126.json
spec12127.py,spec12127_answers.txt,spec12127.json
spec12128.py,spec12128_answers.txt,spec12128.json
spec12131.py,spec12131_answers.txt,spec12131.json
spec12132.py,spec12132_answers.txt,spec12132.json
spec12133.py,spec12133_answers.txt,spec12133.json
spec12135.py,spec12135_answers.txt,spec12135.json
spec12142.py,spec12142_answers.txt,spec12142.json
spec12146.py,spec12146_answers.txt,spec12146.json
spec12148.py,spec12148_answers.txt,spec12148.json
spec12150.py,spec12150_answers.txt,spec12150.json
spec12153.py,spec12153_answers.txt,spec12153.json
spec12154.py,spec12154_answers.txt,spec12154.json
spec12156.py,spec12156_answers.txt,spec12156.json
spec12158.py,spec12158_answers.txt,spec12158.json
spec12159.py,spec12159_answers.txt,spec12159.json
spec12161.py,spec12161_answers.txt,spec12161.json
spec12165.py,spec12165_answers.txt,spec12165.json
spec12166.py,spec12166_answers.txt,spec12166.json
spec12170.py,spec12170_answers.txt,spec12170.json
spec12171.py,spec12171_answers.txt,spec12171.json
spec12175.py,spec12175_answers.txt,spec12175.json
spec12177.py,spec12177_answers.txt,spec12177.json
spec12178.py,spec12178_answers.txt,spec12178.json
spec12183.py,spec12183_answers.txt,spec12183.json
spec12186.py,spec12186_answers.txt,spec12186.json
spec12193.py,spec12193_answers.txt,spec12193.json
spec12196.py,spec12196_answers.txt,spec12196.json
spec12200.py,spec12200_answers.txt,spec12200.json
spec12203.py,spec12203_answers.txt,spec12203.json
spec12206.py,spec12206_answers.txt,spec12206.json
spec12207.py,spec12207_answers.txt,spec12207.json
spec12208.py,spec12208_answers.txt,spec12208.json
spec12209.py,spec12209_answers.txt,spec12209.json
spec12210.py,spec12210_answers.txt,spec12210.json
spec12213.py,spec12213_answers.txt,spec12213.json
spec12215.py,spec12215_answers.txt,spec12215.json
spec12217.py,spec12217_answers.txt,spec12217.json
spec12223.py,spec12223_answers.txt,spec12223.json
spec12224.py,spec12224_answers.txt,spec12224.json
spec12226.py,spec12226_answers.txt,spec12226.json
spec12228.py,spec12228_answers.txt,spec12228.json
spec12231.py,spec12231_answers.txt,spec12231.json
spec12233.py,spec12233_answers.txt,spec12233.json
spec12236.py,spec12236_answers.txt,spec12236.json
spec12237.py,spec12237_answers.txt,spec12237.json
spec12238.py,spec12238_answers.txt,spec12238.json
spec12239.py,spec12239_answers.txt,spec12239.json
spec12240.py,spec12240_answers.txt,spec12240.json
spec12244.py,spec12244_answers.txt,spec12244.json
spec12245.py,spec12245_answers.txt,spec12245.json
spec12248.py,spec12248_answers.txt,spec12248.json
spec12251.py,spec12251_answers.txt,spec12251.json
spec12256.py,spec12256_answers.txt,spec12256.json
spec12259.py,spec12259_answers.txt,spec12259.json
spec12260.py,spec12260_answers.txt,spec12260.json
spec12261.py,spec12261_answers.txt,spec12261.json
spec12262.py,spec12262_answers.txt,spec12262.json
spec12263.py,spec12263_answers.txt,spec12263.json
spec12264.py,spec12264_answers.txt,spec12264.json
spec12266.py,spec12266_answers.txt,spec12266.json
spec12267.py,spec12267_answers.txt,spec12267.json
spec12269.py,spec12269_answers.txt,spec12269.json
spec12272.py,spec12272_answers.txt,spec12272.json
spec12277.py,spec12277_answers.txt,spec12277.json
spec12279.py,spec12279_answers.txt,spec12279.json
spec12280.py,spec12280_answers.txt,spec12280.json
spec12282.py,spec12282_answers.txt,spec12282.json
spec12287.py,spec12287_answers.txt,spec12287.json
spec12289.py,spec12289_answers.txt,spec12289.json
spec12290.py,spec12290_answers.txt,spec12290.json
spec12291.py,spec12291_answers.txt,spec12291.json
